network	network_description	activation_delay	compute	number_activations	strategy	strategy_description	version	protocol	machine_duration_s	activations	reward	head_time	head_progress	head_height	head_miner	preference	progress	max_uncles	incentive_scheme	head_work	k	head_kind	subblock_selection
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.086155605	3381|6619	53.|6571.	9988.27689127	6624.	207					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	12.232718566	2485|7515	610.|7486.	9861.44793429	8096.	253					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.526528595	3380|6620	774.|6618.	10010.1240783	7392.	231					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.447315688	3301|6699	3298.|6686.	10037.6577637	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	60.923654894	5072|4928	4812.75|295.25	9849.75458797	5112.	639					discount		8	summary	optimal
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.136322428	3996|6004	25.|5959.	9860.27880776	5984.	187					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	7.778668741	4004|5996	917.|5899.	9829.4861666	6816.	213					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	15.118744214	3355|6645	3066.|4614.	9878.20379666	7680.	240					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.633217993	4543|5457	0.|5440.	10074.4917305	5440.	170					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.214596645	977|9023	110.|8914.	10102.692025	9024.	282					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.453616804	1028|8972	122.|8870.	9923.70457001	8992.	281					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	12.334241161	3942|6058	3936.|6048.	9984.54591544	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	13.572360122	3967|6033	3794.|3694.	9963.1468012	7488.	234					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.528648174	4462|5538	861.|5443.	9937.92324354	6304.	197					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.20281181	4493|5507	4487.|5497.	10063.6568625	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.793707513	5026|4974	5017.|4967.	9898.3064488	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	3.166652863	1010|8990	104.|8984.	9822.64455458	9088.	284					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	15.335755378	4520|5480	4400.|3056.	9911.52912266	7456.	233					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	3.821994473	1955|8045	1950.|8034.	10024.8186539	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.432473004	4946|5054	1960.|3576.	9813.0605291	5536.	173					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.923240752	1031|8969	1029.|8955.	9938.76825269	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.001214026	2481|7519	259.|7261.	9997.68310151	7520.	235					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.697571945	2027|7973	323.|7677.	10064.5236078	8000.	250					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	6.019250043	1984|8016	909.|7315.	10067.4567579	8224.	257					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.563439894	1999|8001	291.|7997.	10036.2996864	8288.	259					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	14.838102415	4988|5012	4965.|2491.	9818.85750046	7456.	233					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.415925342	2495|7505	1379.|6429.	10084.1178124	7808.	244					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	2.96018342	3257|6743	3249.|6735.	10064.0942061	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.588184451	2514|7486	401.|7471.	9776.55977498	7872.	246					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.270506685	2486|7514	2480.|7504.	10093.4305005	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.322424988	3251|6749	205.|6547.	10064.8301516	6752.	211					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	3.596736886	4026|5974	16.|5968.	10065.5507012	5984.	187					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.635418833	3229|6771	575.|6753.	10003.4705431	7328.	229					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.078196096	3961|6039	697.|6023.	9926.95710756	6720.	210					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	3.700657131	3991|6009	3983.|6001.	9991.90615146	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	7.843462087	3312|6688	2211.|5117.	9828.31905625	7328.	229					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.019541167	4412|5588	0.|5568.	9817.54830203	5568.	174					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	7.442926247	3938|6062	2508.|4468.	9819.09211085	6976.	218					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.875951275	4483|5517	622.|5458.	10039.7988934	6080.	190					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	4.498922265	4594|5406	4587.|5397.	9934.4672477	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	7.130155139	4539|5461	3084.|3700.	10078.3069193	6784.	212					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	5.168014344	4885|5115	1326.|4178.	9964.53083138	5504.	172					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstormll	70.855564953	5059|4941	4995.|93.	10161.9431724	5088.	318					constant		16	summary	heuristic
two-agents	2 nodes, alpha=0.5, no propagation delays	1.	0.5|0.5	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstormll	6.372971826	4912|5088	4902.|5082.	9895.0295791	9984.	312					constant		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	8.858272812	1061|8939	1058.|8926.	10179.3032019	9984.	312					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.648745542	1992|8008	1987.|7997.	10160.1860917	9984.	312					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	13.039222378	1988|8012	250.625|7508.375	9986.24086787	8032.	251					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	14.033347879	966|9034	266.8125|8763.1875	10020.7471664	9312.	291					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	12.002191282	1992|8008	448.4375|7546.5625	10068.9060006	8512.	266					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	15.444943911	1001|8999	171.5|8698.5	10056.1832903	9024.	282					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.1, no propagation delays	1.	0.1|0.9	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	15.111300857	973|9027	193.59375|8707.40625	10067.8436449	9056.	283					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.117871248	2412|7588	223.6875|7148.3125	9924.73799399	7616.	238					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.2, no propagation delays	1.	0.2|0.8	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	17.680748579	2081|7919	950.28125|6376.71875	10141.9971165	8192.	256					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.085725762	2469|7531	502.15625|7026.84375	9943.51236407	8128.	254					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.902271495	3369|6631	593.25|6006.75	10042.5553605	7360.	230					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	14.238386261	2548|7452	1535.65625|5124.34375	10025.597822	7968.	249					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.504556649	3343|6657	21.34375|6609.65625	10150.9709218	6656.	208					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	9.605209125	3302|6698	3298.|6686.	9965.16479543	9984.	312					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.25, no propagation delays	1.	0.25|0.75	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.629875619	2470|7530	2466.|7518.	10044.8869384	9984.	312					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.441022344	4052|5948	15.03125|5885.96875	9938.50048311	5920.	185					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-override-catchup	SSZ'16-like attack space; override public head just before defender catches up	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.331518729	4410|5590	71.21875|5517.78125	10087.4543957	5600.	175					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.33, no propagation delays	1.	0.33|0.67	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	15.972847113	3248|6752	2168.71875|3848.28125	9763.82453527	7680.	240					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.45, no propagation delays	1.	0.45|0.55	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	6.414716629	4487|5513	461.65625|5041.34375	10048.1729476	6176.	193					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-release-block	SSZ'16-like attack space; release private block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	10.783422546	3991|6009	586.4375|5401.5625	9839.83134244	6784.	212					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-honest	SSZ'16-like attack space; emulate honest behaviour	local-v0.6.3-52-g1b63796-dirty	tailstorm	11.071484312	3998|6002	3992.|5992.	10060.0618373	9984.	312					discount		32	summary	heuristic
two-agents	2 nodes, alpha=0.4, no propagation delays	1.	0.4|0.6	10000	ssz-override-block	SSZ'16-like attack space; override public block a.s.a.p.	local-v0.6.3-52-g1b63796-dirty	tailstorm	13.820427545	4034|5966	2860.125|2747.875	10017.5143671	7488.	234					discount		32	summary	heuristic
